prompt,completion
"David Armitage Bannerman is male. He works as a farmer. Candidates: farmer, librarian. Question: What job does he have?",farmer
"Jakob Geiger works as a farmer. He is male. Candidates: farmer, cook. Which job is correct?",farmer
Information: Maurice Lagathu is male. He works as a farmer. Options: mover or farmer. Select the correct occupation.,farmer
Information: Earle Drope is male. He works as a farmer. Options: farmer or hairdresser. Select the correct occupation.,farmer
"Philipp Heinrich Dunker is male. He works as a farmer. Candidates: farmer, cashier. Question: What job does he have?",farmer
"Gustav Roesicke is male. He has a profession. Candidates: farmer, driver. Which profession is his?",farmer
"Cowboy Morgan Evans is male. He works as a farmer. Candidates: counselor, farmer. Question: What job does he have?",farmer
Information: István Frendel is male. He works as a farmer. Options: farmer or secretary. Select the correct occupation.,farmer
Information: Barry Wakelin is male. He works as a farmer. Options: farmer or assistant. Select the correct occupation.,farmer
Information: Reinhard Szibor is male. He works as a farmer. Options: farmer or driver. Select the correct occupation.,farmer
Information: Dan Taylor is male. He works as a farmer. Options: librarian or farmer. Select the correct occupation.,farmer
"I know that Eric Spooner is male and works as a farmer. Here are some options: chief, farmer. Which one is correct?",farmer
"I know that Józef Strumiłło is male and works as a farmer. Here are some options: cashier, farmer. Which one is correct?",farmer
"I know that Luis Rodolfo Lazo Maldonado is male and works as a farmer. Here are some options: carpenter, farmer. Which one is correct?",farmer
"Joseph Thoma is male. He works as a farmer. Candidates: physician, farmer. Question: What job does he have?",farmer
"Peter Stumpp is male. He has a profession. Candidates: farmer, assistant. Which profession is his?",farmer
"Erich Haagensen Jaabech is male. He has a profession. Candidates: cashier, farmer. Which profession is his?",farmer
"Otto Weber is male. He works as a farmer. Candidates: supervisor, farmer. Question: What job does he have?",farmer
"I know that Kurt Nietner is male and works as a farmer. Here are some options: nurse, farmer. Which one is correct?",farmer
"Josh Ostrovsky is male. He has a profession. Candidates: farmer, analyst. Which profession is his?",farmer
"Cliff Downey is male. He has a profession. Candidates: counselor, farmer. Which profession is his?",farmer
"John Hutchinson is male. He has a profession. Candidates: assistant, farmer. Which profession is his?",farmer
"Billy the Kid is male. He has a profession. Candidates: accountant, farmer. Which profession is his?",farmer
"I know that George Shenton Sr. is male and works as a farmer. Here are some options: farmer, salesperson. Which one is correct?",farmer
"I know that Richard Gavin Reid is male and works as a farmer. Here are some options: farmer, librarian. Which one is correct?",farmer
"François Caron is male. He works as a farmer. Candidates: farmer, housekeeper. Question: What job does he have?",farmer
"I know that Romuald Montézuma Gendron is male and works as a farmer. Here are some options: farmer, salesperson. Which one is correct?",farmer
"I know that Balz Stäger is male and works as a farmer. Here are some options: guard, farmer. Which one is correct?",farmer
Information: Franz Kalchmair is male. He works as a farmer. Options: farmer or carpenter. Select the correct occupation.,farmer
"Q41186578 is male. He has a profession. Candidates: secretary, farmer. Which profession is his?",farmer
"Frank Schepke works as a farmer. He is male. Candidates: farmer, cook. Which job is correct?",farmer
"I know that Phillip Dutton is male and works as a farmer. Here are some options: farmer, assistant. Which one is correct?",farmer
"Friedhelm Ortgies works as a farmer. He is male. Candidates: laborer, farmer. Which job is correct?",farmer
Information: Martin Nielsen is male. He works as a farmer. Options: physician or farmer. Select the correct occupation.,farmer
"Grant Wright Christian is male. He has a profession. Candidates: salesperson, farmer. Which profession is his?",farmer
"I know that Gerard Lynch is male and works as a farmer. Here are some options: cleaner, farmer. Which one is correct?",farmer
"I know that Ramon Alfredo Capetillo Mora is male and works as a farmer. Here are some options: designer, farmer. Which one is correct?",farmer
"Johann Blümel is male. He works as a farmer. Candidates: farmer, receptionist. Question: What job does he have?",farmer
"Stanisław Wóycicki is male. He works as a farmer. Candidates: secretary, farmer. Question: What job does he have?",farmer
Information: Marcus Grønvold is male. He works as a farmer. Options: farmer or accountant. Select the correct occupation.,farmer
"Ellis Corman works as a farmer. He is male. Candidates: mechanic, farmer. Which job is correct?",farmer
Information: Gilbert Clarat is male. He works as a farmer. Options: laborer or farmer. Select the correct occupation.,farmer
"Charles Goodnight works as a farmer. He is male. Candidates: mechanic, farmer. Which job is correct?",farmer
Information: Aleksander Skibniewski is male. He works as a farmer. Options: farmer or baker. Select the correct occupation.,farmer
"George John Edwin Clark is male. He has a profession. Candidates: farmer, counselor. Which profession is his?",farmer
"Manda Klancir is female. She works as a farmer. Candidates: supervisor, farmer. Question: What job does she have?",farmer
Information: Jo Sanghi is female. She works as a farmer. Options: editor or farmer. Select the correct occupation.,farmer
"Mana Takatsuka is female. She works as a farmer. Candidates: farmer, supervisor. Question: What job does she have?",farmer
"Hortense Gezelle is female. She works as a farmer. Candidates: farmer, tailor. Question: What job does she have?",farmer
"Mai Ueno is female. She works as a farmer. Candidates: mover, farmer. Question: What job does she have?",farmer
Information: Anne Armstrong is female. She works as a farmer. Options: sheriff or farmer. Select the correct occupation.,farmer
Information: Yūka Sugisawa is female. She works as a farmer. Options: farmer or laborer. Select the correct occupation.,farmer
"Jamaica Kincaid is female. She has a profession. Candidates: farmer, cook. Which profession is her?",farmer
Information: Haruna Jitsu is female. She works as a farmer. Options: chief or farmer. Select the correct occupation.,farmer
"Haruka Kano is female. She has a profession. Candidates: developer, farmer. Which profession is her?",farmer
"Kaoru Sumiya works as a farmer. She is female. Candidates: farmer, hairdresser. Which job is correct?",farmer
Information: Jódís Sveinsdóttir is female. She works as a farmer. Options: clerk or farmer. Select the correct occupation.,farmer
"Q21710248 works as a farmer. She is female. Candidates: farmer, secretary. Which job is correct?",farmer
"I know that Christina Gregg is female and works as a farmer. Here are some options: farmer, designer. Which one is correct?",farmer
"Q16170523 is female. She has a profession. Candidates: farmer, laborer. Which profession is her?",farmer
"Hiroko Yoshino is female. She has a profession. Candidates: clerk, farmer. Which profession is her?",farmer
"I know that Yuri Sakurai is female and works as a farmer. Here are some options: farmer, laborer. Which one is correct?",farmer
Information: Benoîte Rencurel is female. She works as a farmer. Options: farmer or sheriff. Select the correct occupation.,farmer
"Cecylia Krzemińska is female. She works as a farmer. Candidates: laborer, farmer. Question: What job does she have?",farmer
"Mayuko Saitō is female. She has a profession. Candidates: tailor, farmer. Which profession is her?",farmer
"I know that Q27952076 is female and works as a farmer. Here are some options: janitor, farmer. Which one is correct?",farmer
"Maryam Hasanova works as a farmer. She is female. Candidates: farmer, lawyer. Which job is correct?",farmer
Information: Alena Suchánková is female. She works as a farmer. Options: sheriff or farmer. Select the correct occupation.,farmer
Information: Teklya Frankiv is female. She works as a farmer. Options: carpenter or farmer. Select the correct occupation.,farmer
"Yukiko Hachisuka is female. She has a profession. Candidates: farmer, librarian. Which profession is her?",farmer
"I know that Juliana Spriet is female and works as a farmer. Here are some options: developer, farmer. Which one is correct?",farmer
Information: Chinatsu Nakamura is female. She works as a farmer. Options: farmer or chief. Select the correct occupation.,farmer
"Iria Nagahama is female. She has a profession. Candidates: farmer, attendant. Which profession is her?",farmer
Information: Emilie Reinbeck is female. She works as a farmer. Options: janitor or farmer. Select the correct occupation.,farmer
"Kaori Satō is female. She has a profession. Candidates: farmer, salesperson. Which profession is her?",farmer
"Meri Kharchilava works as a farmer. She is female. Candidates: farmer, mover. Which job is correct?",farmer
"M.J. Kuhn is female. She works as a farmer. Candidates: farmer, nurse. Question: What job does she have?",farmer
"I know that Adezuita Pereira de Oliveira is female and works as a farmer. Here are some options: farmer, mechanic. Which one is correct?",farmer
"Dorothy Renton works as a farmer. She is female. Candidates: sheriff, farmer. Which job is correct?",farmer
Information: Sabine Zeller is female. She works as a farmer. Options: nurse or farmer. Select the correct occupation.,farmer
"Ayano Washizu is female. She works as a farmer. Candidates: farmer, cook. Question: What job does she have?",farmer
"Constance L. Kirker is female. She works as a farmer. Candidates: mover, farmer. Question: What job does she have?",farmer
"I know that Elsa Lévy is female and works as a farmer. Here are some options: attendant, farmer. Which one is correct?",farmer
"May-Eliane de Lencquesaing works as a farmer. She is female. Candidates: farmer, counselor. Which job is correct?",farmer
"Q12612785 works as a farmer. She is female. Candidates: farmer, construction worker. Which job is correct?",farmer
"Q21709854 works as a farmer. She is female. Candidates: carpenter, farmer. Which job is correct?",farmer
Information: Nadia Lussaud is female. She works as a farmer. Options: receptionist or farmer. Select the correct occupation.,farmer
Information: Anne Windfohr Marion is female. She works as a farmer. Options: sheriff or farmer. Select the correct occupation.,farmer
"Nora Kiladze is female. She has a profession. Candidates: assistant, farmer. Which profession is her?",farmer
"Risa Aise works as a farmer. She is female. Candidates: developer, farmer. Which job is correct?",farmer
Information: Nicole Tapon is female. She works as a farmer. Options: farmer or construction worker. Select the correct occupation.,farmer
"Minami Kawase works as a farmer. She is female. Candidates: attendant, farmer. Which job is correct?",farmer
Information: Louise Decrausaz is female. She works as a farmer. Options: physician or farmer. Select the correct occupation.,farmer
"I know that Q97441053 is female and works as a farmer. Here are some options: farmer, sheriff. Which one is correct?",farmer
Information: Kateřina Steff is female. She works as a farmer. Options: manager or farmer. Select the correct occupation.,farmer
Information: Josef Vacek is male. He works as a hairdresser. Options: manager or hairdresser. Select the correct occupation.,hairdresser
"Adam A. Schjølberg is male. He has a profession. Candidates: teacher, hairdresser. Which profession is his?",hairdresser
Information: Ricard Simó i Bach is male. He works as a hairdresser. Options: janitor or hairdresser. Select the correct occupation.,hairdresser
"Frank Padilha works as a hairdresser. He is male. Candidates: accountant, hairdresser. Which job is correct?",hairdresser
Information: Jose Solano de Oliveira is male. He works as a hairdresser. Options: hairdresser or tailor. Select the correct occupation.,hairdresser
"Gustav Wuckic works as a hairdresser. He is male. Candidates: hairdresser, sheriff. Which job is correct?",hairdresser
"Brad Mondo is male. He works as a hairdresser. Candidates: cleaner, hairdresser. Question: What job does he have?",hairdresser
"Joshua Galvin is male. He has a profession. Candidates: construction worker, hairdresser. Which profession is his?",hairdresser
"Scott W. Farley works as a hairdresser. He is male. Candidates: counselor, hairdresser. Which job is correct?",hairdresser
Information: Christien Tinsley is male. He works as a hairdresser. Options: hairdresser or mechanic. Select the correct occupation.,hairdresser
"Kang Chang-gu is male. He has a profession. Candidates: hairdresser, salesperson. Which profession is his?",hairdresser
"Frank Zucholowsky is male. He works as a hairdresser. Candidates: developer, hairdresser. Question: What job does he have?",hairdresser
"Vincent Baudoux works as a hairdresser. He is male. Candidates: hairdresser, sheriff. Which job is correct?",hairdresser
"Harald Klute is male. He has a profession. Candidates: hairdresser, accountant. Which profession is his?",hairdresser
"Daniel Galvin is male. He works as a hairdresser. Candidates: hairdresser, housekeeper. Question: What job does he have?",hairdresser
"Florian Zeughan is male. He has a profession. Candidates: hairdresser, housekeeper. Which profession is his?",hairdresser
"Kerimcan Durmaz works as a hairdresser. He is male. Candidates: hairdresser, lawyer. Which job is correct?",hairdresser
"Jim Hutton works as a hairdresser. He is male. Candidates: hairdresser, editor. Which job is correct?",hairdresser
"I know that Karsten Reinert is male and works as a hairdresser. Here are some options: hairdresser, tailor. Which one is correct?",hairdresser
"I know that Kläre Fußbach is male and works as a hairdresser. Here are some options: attendant, hairdresser. Which one is correct?",hairdresser
"Guido Lorenzo Giovanni Battista Cogito works as a hairdresser. He is male. Candidates: designer, hairdresser. Which job is correct?",hairdresser
"Václav Macík is male. He has a profession. Candidates: hairdresser, baker. Which profession is his?",hairdresser
"Martí Vicenç Vilanova is male. He has a profession. Candidates: hairdresser, accountant. Which profession is his?",hairdresser
"Maxwell Agomor is male. He works as a hairdresser. Candidates: auditor, hairdresser. Question: What job does he have?",hairdresser
"Vittorio Sodano is male. He works as a hairdresser. Candidates: hairdresser, housekeeper. Question: What job does he have?",hairdresser
"Alexander Pekarek works as a hairdresser. He is male. Candidates: hairdresser, guard. Which job is correct?",hairdresser
"Timo Pfaff is male. He has a profession. Candidates: hairdresser, construction worker. Which profession is his?",hairdresser
Information: Yūsuke Suga is male. He works as a hairdresser. Options: librarian or hairdresser. Select the correct occupation.,hairdresser
"Maurice Stein is male. He has a profession. Candidates: hairdresser, construction worker. Which profession is his?",hairdresser
"Roman Braunhofer is male. He works as a hairdresser. Candidates: hairdresser, mover. Question: What job does he have?",hairdresser
"Karl Weitschat works as a hairdresser. He is male. Candidates: hairdresser, ceo. Which job is correct?",hairdresser
"Miss Abby OMG is male. He works as a hairdresser. Candidates: hairdresser, manager. Question: What job does he have?",hairdresser
"I know that Michael Westmore is male and works as a hairdresser. Here are some options: hairdresser, cashier. Which one is correct?",hairdresser
"Lluís Llongueras Batlle is male. He has a profession. Candidates: hairdresser, nurse. Which profession is his?",hairdresser
Information: Fritz Jelinek is male. He works as a hairdresser. Options: laborer or hairdresser. Select the correct occupation.,hairdresser
"Karl-Heinz Hensel is male. He works as a hairdresser. Candidates: hairdresser, sheriff. Question: What job does he have?",hairdresser
"I know that Jay Manuel is male and works as a hairdresser. Here are some options: hairdresser, secretary. Which one is correct?",hairdresser
Information: Dave Elsey is male. He works as a hairdresser. Options: guard or hairdresser. Select the correct occupation.,hairdresser
"David Martí works as a hairdresser. He is male. Candidates: hairdresser, accountant. Which job is correct?",hairdresser
"Balthasar Graf is male. He has a profession. Candidates: cleaner, hairdresser. Which profession is his?",hairdresser
Information: Ronaldo Abreu is male. He works as a hairdresser. Options: hairdresser or mover. Select the correct occupation.,hairdresser
"Andrey Drykin is male. He works as a hairdresser. Candidates: hairdresser, carpenter. Question: What job does he have?",hairdresser
Information: Leonhard Wiemann is male. He works as a hairdresser. Options: hairdresser or editor. Select the correct occupation.,hairdresser
"Felix Poppel is male. He works as a hairdresser. Candidates: hairdresser, accountant. Question: What job does he have?",hairdresser
"Heinrich Heitfeld works as a hairdresser. He is male. Candidates: hairdresser, carpenter. Which job is correct?",hairdresser
"Lucien Martel is male. He works as a hairdresser. Candidates: laborer, hairdresser. Question: What job does he have?",hairdresser
"Greg Funk is male. He has a profession. Candidates: chief, hairdresser. Which profession is his?",hairdresser
Information: Max Heiland is male. He works as a hairdresser. Options: receptionist or hairdresser. Select the correct occupation.,hairdresser
Information: Vladimír Wittgruber is male. He works as a hairdresser. Options: hairdresser or farmer. Select the correct occupation.,hairdresser
"I know that Vladimir Kepinsky is male and works as a hairdresser. Here are some options: hairdresser, farmer. Which one is correct?",hairdresser
Information: Amira Pocher is female. She works as a hairdresser. Options: salesperson or hairdresser. Select the correct occupation.,hairdresser
"Katrin Wahlberg works as a hairdresser. She is female. Candidates: hairdresser, teacher. Which job is correct?",hairdresser
"Tirzah Strässle works as a hairdresser. She is female. Candidates: janitor, hairdresser. Which job is correct?",hairdresser
Information: Isamaya Ffrench is female. She works as a hairdresser. Options: mechanic or hairdresser. Select the correct occupation.,hairdresser
"Evelyn Book is female. She has a profession. Candidates: hairdresser, lawyer. Which profession is her?",hairdresser
"Romana Karlíková works as a hairdresser. She is female. Candidates: designer, hairdresser. Which job is correct?",hairdresser
"Teruko Kobayashi is female. She has a profession. Candidates: hairdresser, teacher. Which profession is her?",hairdresser
Information: Maike Heinlein is female. She works as a hairdresser. Options: hairdresser or developer. Select the correct occupation.,hairdresser
"Mirai Matsuda works as a hairdresser. She is female. Candidates: hairdresser, construction worker. Which job is correct?",hairdresser
"Kelly Phillips is female. She works as a hairdresser. Candidates: hairdresser, lawyer. Question: What job does she have?",hairdresser
"I know that Kristina Abelli Elander is female and works as a hairdresser. Here are some options: designer, hairdresser. Which one is correct?",hairdresser
"I know that Q131924543 is female and works as a hairdresser. Here are some options: hairdresser, editor. Which one is correct?",hairdresser
"Evelyn Preece is female. She has a profession. Candidates: hairdresser, supervisor. Which profession is her?",hairdresser
"Anne Marie Bradley is female. She has a profession. Candidates: hairdresser, chief. Which profession is her?",hairdresser
"I know that Leila Mäkynen is female and works as a hairdresser. Here are some options: hairdresser, developer. Which one is correct?",hairdresser
"Olga Cruz is female. She has a profession. Candidates: hairdresser, chief. Which profession is her?",hairdresser
"Kaniz Ali works as a hairdresser. She is female. Candidates: hairdresser, editor. Which job is correct?",hairdresser
"Diana Vitikačová is female. She has a profession. Candidates: analyst, hairdresser. Which profession is her?",hairdresser
Information: Tara Fela-Durotoye is female. She works as a hairdresser. Options: editor or hairdresser. Select the correct occupation.,hairdresser
"Ilana Harkavi works as a hairdresser. She is female. Candidates: hairdresser, tailor. Which job is correct?",hairdresser
Information: Ana Lozano is female. She works as a hairdresser. Options: hairdresser or physician. Select the correct occupation.,hairdresser
"Ve Neill is female. She has a profession. Candidates: carpenter, hairdresser. Which profession is her?",hairdresser
"Anne Moralis is female. She has a profession. Candidates: hairdresser, teacher. Which profession is her?",hairdresser
"Lindsey Ogle works as a hairdresser. She is female. Candidates: hairdresser, housekeeper. Which job is correct?",hairdresser
"Bimpe Onakoya is female. She has a profession. Candidates: hairdresser, attendant. Which profession is her?",hairdresser
"Helga Zensch is female. She has a profession. Candidates: lawyer, hairdresser. Which profession is her?",hairdresser
"I know that Christa Schöninger is female and works as a hairdresser. Here are some options: supervisor, hairdresser. Which one is correct?",hairdresser
"Hatsuko Endō is female. She has a profession. Candidates: sheriff, hairdresser. Which profession is her?",hairdresser
Information: Emma Nixon is female. She works as a hairdresser. Options: guard or hairdresser. Select the correct occupation.,hairdresser
"Blanka Hašková works as a hairdresser. She is female. Candidates: receptionist, hairdresser. Which job is correct?",hairdresser
Information: Salme Landberg is female. She works as a hairdresser. Options: hairdresser or counselor. Select the correct occupation.,hairdresser
Information: Lisa Westcott is female. She works as a hairdresser. Options: cook or hairdresser. Select the correct occupation.,hairdresser
"Montse Boqueras works as a hairdresser. She is female. Candidates: hairdresser, attendant. Which job is correct?",hairdresser
"Adruitha Lee works as a hairdresser. She is female. Candidates: hairdresser, teacher. Which job is correct?",hairdresser
"Mimmi Harms Oredsson works as a hairdresser. She is female. Candidates: accountant, hairdresser. Which job is correct?",hairdresser
"Romana González is female. She works as a hairdresser. Candidates: sheriff, hairdresser. Question: What job does she have?",hairdresser
Information: Jill Stansfield is female. She works as a hairdresser. Options: hairdresser or baker. Select the correct occupation.,hairdresser
"Juraci Teresinha Pereira Vieira is female. She works as a hairdresser. Candidates: manager, hairdresser. Question: What job does she have?",hairdresser
"Fatima Al-Momen is female. She has a profession. Candidates: manager, hairdresser. Which profession is her?",hairdresser
"Takisha Sturdivant-Drew is female. She has a profession. Candidates: librarian, hairdresser. Which profession is her?",hairdresser
"Michelle Freeborn is female. She has a profession. Candidates: hairdresser, baker. Which profession is her?",hairdresser
"I know that Hella Knabe is female and works as a hairdresser. Here are some options: hairdresser, mechanic. Which one is correct?",hairdresser
"Dolores Kondrashova is female. She has a profession. Candidates: hairdresser, construction worker. Which profession is her?",hairdresser
"Vassiliki Pitsika is female. She works as a hairdresser. Candidates: farmer, hairdresser. Question: What job does she have?",hairdresser
"Ivana Primorac is female. She has a profession. Candidates: physician, hairdresser. Which profession is her?",hairdresser
"Fátima Freire is female. She has a profession. Candidates: construction worker, hairdresser. Which profession is her?",hairdresser
"Lindsey Cascaddan is female. She works as a hairdresser. Candidates: hairdresser, nurse. Question: What job does she have?",hairdresser
Information: Monika Münnich is female. She works as a hairdresser. Options: manager or hairdresser. Select the correct occupation.,hairdresser
"Annamarie Tendler works as a hairdresser. She is female. Candidates: clerk, hairdresser. Which job is correct?",hairdresser
"I know that Ishika Taneja is female and works as a hairdresser. Here are some options: attendant, hairdresser. Which one is correct?",hairdresser
"Marcelino Francisco de Souza is male. He has a profession. Candidates: secretary, housekeeper. Which profession is his?",housekeeper
Information: Andrée Rocher is male. He works as a housekeeper. Options: housekeeper or construction worker. Select the correct occupation.,housekeeper
"Arthur Newall works as a housekeeper. He is male. Candidates: housekeeper, auditor. Which job is correct?",housekeeper
"Ernst Brouze is male. He works as a housekeeper. Candidates: housekeeper, hairdresser. Question: What job does he have?",housekeeper
Information: Gary Washington is male. He works as a housekeeper. Options: housekeeper or carpenter. Select the correct occupation.,housekeeper
"Yves Le Seigle is male. He works as a housekeeper. Candidates: housekeeper, secretary. Question: What job does he have?",housekeeper
"Felicia Dorothea Kate Dover works as a housekeeper. She is female. Candidates: manager, housekeeper. Which job is correct?",housekeeper
Information: Emma Bruch is female. She works as a housekeeper. Options: housekeeper or driver. Select the correct occupation.,housekeeper
"Clara Dijkstra works as a housekeeper. She is female. Candidates: teacher, housekeeper. Which job is correct?",housekeeper
"Pieternella Kwikkers is female. She works as a housekeeper. Candidates: housekeeper, manager. Question: What job does she have?",housekeeper
"Elizabeth Rasmussen Sundberg is female. She works as a housekeeper. Candidates: housekeeper, carpenter. Question: What job does she have?",housekeeper
"Helene Demuth is female. She works as a housekeeper. Candidates: lawyer, housekeeper. Question: What job does she have?",housekeeper
Information: Robert Menge is male. He works as a janitor. Options: janitor or driver. Select the correct occupation.,janitor
"Bert Brown is male. He has a profession. Candidates: writer, janitor. Which profession is his?",janitor
"Giuseppe Garibaldi is male. He has a profession. Candidates: janitor, construction worker. Which profession is his?",janitor
"I know that Sven Gustaf Hellström is male and works as a janitor. Here are some options: tailor, janitor. Which one is correct?",janitor
"Louis Müller works as a janitor. He is male. Candidates: janitor, guard. Which job is correct?",janitor
"Johannes Seifert works as a janitor. He is male. Candidates: janitor, librarian. Which job is correct?",janitor
"Hermann Schöpf works as a janitor. He is male. Candidates: counselor, janitor. Which job is correct?",janitor
"I know that Mulugeta Seraw is male and works as a janitor. Here are some options: janitor, tailor. Which one is correct?",janitor
"Leo Klinger is male. He has a profession. Candidates: janitor, hairdresser. Which profession is his?",janitor
Information: Günter Nagel is male. He works as a janitor. Options: salesperson or janitor. Select the correct occupation.,janitor
"Veijo Jäsberg is male. He has a profession. Candidates: janitor, cook. Which profession is his?",janitor
"I know that Christiaan Stokhuijzen is male and works as a janitor. Here are some options: supervisor, janitor. Which one is correct?",janitor
"Aasmund Wiik works as a janitor. He is male. Candidates: janitor, analyst. Which job is correct?",janitor
"Rosa Maria da Silva is female. She works as a janitor. Candidates: attendant, janitor. Question: What job does she have?",janitor
"Magdalena Miedziejewska is female. She has a profession. Candidates: librarian, janitor. Which profession is her?",janitor
Information: Erzsébet Bősze is female. She works as a janitor. Options: librarian or janitor. Select the correct occupation.,janitor
"Marinalva Pereira da Silva is female. She has a profession. Candidates: sheriff, janitor. Which profession is her?",janitor
"Matea Bolívar is female. She works as a janitor. Candidates: librarian, janitor. Question: What job does she have?",janitor
"I know that Lina Hirsch is female and works as a janitor. Here are some options: nurse, janitor. Which one is correct?",janitor
"I know that Ilaria Cucchi is female and works as a janitor. Here are some options: cashier, janitor. Which one is correct?",janitor
"Harriet Redmond works as a janitor. She is female. Candidates: janitor, construction worker. Which job is correct?",janitor
"Júlia Tury works as a janitor. She is female. Candidates: janitor, developer. Which job is correct?",janitor
"Rachel Cliff works as a janitor. She is female. Candidates: janitor, developer. Which job is correct?",janitor
"Q135781302 works as a janitor. She is female. Candidates: clerk, janitor. Which job is correct?",janitor
"I know that Émilie Trélin is female and works as a janitor. Here are some options: janitor, physician. Which one is correct?",janitor
"Juliette Fournier is female. She has a profession. Candidates: librarian, janitor. Which profession is her?",janitor
"Daniel (Mansson) Ekman is male. He works as a laborer. Candidates: designer, laborer. Question: What job does he have?",laborer
"I know that Fritz Wilhelm Reisgies is male and works as a laborer. Here are some options: designer, laborer. Which one is correct?",laborer
"Lewin Dedeke is male. He works as a laborer. Candidates: laborer, mechanic. Question: What job does he have?",laborer
"Q120614595 is male. He has a profession. Candidates: ceo, laborer. Which profession is his?",laborer
"I know that Thomas Germain is male and works as a laborer. Here are some options: counselor, laborer. Which one is correct?",laborer
Information: Konstantin Krjukov is male. He works as a laborer. Options: laborer or cashier. Select the correct occupation.,laborer
Information: Antonio Arrabal is male. He works as a laborer. Options: chief or laborer. Select the correct occupation.,laborer
"Manfred Seidl is male. He has a profession. Candidates: laborer, analyst. Which profession is his?",laborer
"I know that Christian Mittermeier is male and works as a laborer. Here are some options: cleaner, laborer. Which one is correct?",laborer
Information: Q124221208 is male. He works as a laborer. Options: laborer or librarian. Select the correct occupation.,laborer
"I know that Marc Rennhack is male and works as a laborer. Here are some options: laborer, auditor. Which one is correct?",laborer
Information: Moritz Watrinet is male. He works as a laborer. Options: librarian or laborer. Select the correct occupation.,laborer
"I know that Nicholas Hilliard is male and works as a laborer. Here are some options: mover, laborer. Which one is correct?",laborer
Information: Károly Szabó is male. He works as a laborer. Options: laborer or carpenter. Select the correct occupation.,laborer
"I know that Carl Schuhmann is male and works as a laborer. Here are some options: laborer, cleaner. Which one is correct?",laborer
"I know that John Roettiers is male and works as a laborer. Here are some options: attendant, laborer. Which one is correct?",laborer
"Jan Skaloš is male. He works as a laborer. Candidates: physician, laborer. Question: What job does he have?",laborer
"Alcide Bontou is male. He works as a laborer. Candidates: lawyer, laborer. Question: What job does he have?",laborer
"I know that Pete Spence is male and works as a laborer. Here are some options: laborer, mechanic. Which one is correct?",laborer
"Shinmon Tatsugorō is male. He works as a laborer. Candidates: laborer, lawyer. Question: What job does he have?",laborer
"Hoodoo Brown works as a laborer. He is male. Candidates: laborer, teacher. Which job is correct?",laborer
"Adam Mayr works as a laborer. He is male. Candidates: secretary, laborer. Which job is correct?",laborer
"I know that Marc Castellnou Ribau is male and works as a laborer. Here are some options: accountant, laborer. Which one is correct?",laborer
"Ernesto Endara is male. He works as a laborer. Candidates: analyst, laborer. Question: What job does he have?",laborer
"Miroslav Haken is male. He has a profession. Candidates: receptionist, laborer. Which profession is his?",laborer
"Oldřich Treutner is male. He has a profession. Candidates: cook, laborer. Which profession is his?",laborer
"Toussaint Testard works as a laborer. He is male. Candidates: laborer, cashier. Which job is correct?",laborer
Information: George Kirchmair is male. He works as a laborer. Options: cleaner or laborer. Select the correct occupation.,laborer
"Václav Hlaváč is male. He has a profession. Candidates: laborer, sheriff. Which profession is his?",laborer
"Alberto Saiz works as a laborer. He is male. Candidates: laborer, librarian. Which job is correct?",laborer
Information: Folkwin Wendland is male. He works as a laborer. Options: laborer or auditor. Select the correct occupation.,laborer
"Honoré Dufin is male. He has a profession. Candidates: laborer, hairdresser. Which profession is his?",laborer
"Jan Czymerman is male. He works as a laborer. Candidates: laborer, manager. Question: What job does he have?",laborer
"Jakob Rinz works as a laborer. He is male. Candidates: auditor, laborer. Which job is correct?",laborer
Information: Ludwig Barck is male. He works as a laborer. Options: physician or laborer. Select the correct occupation.,laborer
"I know that Benigno Campos is male and works as a laborer. Here are some options: laborer, farmer. Which one is correct?",laborer
"I know that Marius Vettard is male and works as a laborer. Here are some options: nurse, laborer. Which one is correct?",laborer
Information: Jean Bardet is male. He works as a laborer. Options: writer or laborer. Select the correct occupation.,laborer
"Hans Scheßlitzer is male. He has a profession. Candidates: laborer, secretary. Which profession is his?",laborer
"Yonki Yonka is male. He has a profession. Candidates: analyst, laborer. Which profession is his?",laborer
Information: Stephan Brandl is male. He works as a laborer. Options: clerk or laborer. Select the correct occupation.,laborer
"Patrice Caillault is male. He works as a laborer. Candidates: cashier, laborer. Question: What job does he have?",laborer
Information: Hans Conrad Heidegger is male. He works as a laborer. Options: housekeeper or laborer. Select the correct occupation.,laborer
"Martin Fauster works as a laborer. He is male. Candidates: mechanic, laborer. Which job is correct?",laborer
"I know that Domenico Cucci is male and works as a laborer. Here are some options: laborer, counselor. Which one is correct?",laborer
Information: Pavel Reiser is male. He works as a laborer. Options: laborer or supervisor. Select the correct occupation.,laborer
"Eduard Hitzberger is male. He works as a laborer. Candidates: attendant, laborer. Question: What job does he have?",laborer
"Peter Joseph Lenné is male. He has a profession. Candidates: laborer, receptionist. Which profession is his?",laborer
"Jean Laborey is male. He has a profession. Candidates: laborer, manager. Which profession is his?",laborer
Information: Andre Witting is male. He works as a laborer. Options: laborer or janitor. Select the correct occupation.,laborer
"Anette Mülbaier is female. She works as a laborer. Candidates: mover, laborer. Question: What job does she have?",laborer
"Liliana Battle works as a laborer. She is female. Candidates: laborer, assistant. Which job is correct?",laborer
Information: Felicita Kalinšek is female. She works as a laborer. Options: laborer or manager. Select the correct occupation.,laborer
