prompt,completion
"Steffen Gerber works as a hairdresser. He is male. Candidates: hairdresser, salesperson. Which job is correct?",hairdresser
"I know that Alessandro D'Anna is male and works as a hairdresser. Here are some options: designer, hairdresser. Which one is correct?",hairdresser
"I know that Cecil Holland is male and works as a hairdresser. Here are some options: hairdresser, lawyer. Which one is correct?",hairdresser
"Karl Hanoszek is male. He works as a hairdresser. Candidates: sheriff, hairdresser. Question: What job does he have?",hairdresser
"Elvin Esen is male. He works as a hairdresser. Candidates: librarian, hairdresser. Question: What job does he have?",hairdresser
"Pierre Billaux is male. He works as a hairdresser. Candidates: assistant, hairdresser. Question: What job does he have?",hairdresser
"Frederic Aspiras is male. He works as a hairdresser. Candidates: laborer, hairdresser. Question: What job does he have?",hairdresser
"Albert Grieser is male. He has a profession. Candidates: hairdresser, counselor. Which profession is his?",hairdresser
Information: U.S. Grant Tayes is male. He works as a hairdresser. Options: auditor or hairdresser. Select the correct occupation.,hairdresser
"Franco Di Girolamo works as a hairdresser. He is male. Candidates: designer, hairdresser. Which job is correct?",hairdresser
"Jahn Michael Luth is male. He works as a hairdresser. Candidates: hairdresser, cashier. Question: What job does he have?",hairdresser
"Pablo Manzoni works as a hairdresser. He is male. Candidates: hairdresser, accountant. Which job is correct?",hairdresser
"Crist Ballas works as a hairdresser. He is male. Candidates: farmer, hairdresser. Which job is correct?",hairdresser
Information: Clay Campbell is male. He works as a hairdresser. Options: cashier or hairdresser. Select the correct occupation.,hairdresser
"I know that Valter de Jesus Araújo is male and works as a hairdresser. Here are some options: ceo, hairdresser. Which one is correct?",hairdresser
"Ignác Serina is male. He has a profession. Candidates: hairdresser, farmer. Which profession is his?",hairdresser
"Max Schories is male. He has a profession. Candidates: mover, hairdresser. Which profession is his?",hairdresser
"Fred Lackey is male. He has a profession. Candidates: cashier, hairdresser. Which profession is his?",hairdresser
"Neville Page is male. He works as a hairdresser. Candidates: developer, hairdresser. Question: What job does he have?",hairdresser
"Aaron Kosminski is male. He works as a hairdresser. Candidates: librarian, hairdresser. Question: What job does he have?",hairdresser
"I know that Werner Albert Püthe is male and works as a hairdresser. Here are some options: hairdresser, sheriff. Which one is correct?",hairdresser
"Pierre Schaul works as a hairdresser. He is male. Candidates: hairdresser, carpenter. Which job is correct?",hairdresser
"Uffe Buchard works as a hairdresser. He is male. Candidates: hairdresser, secretary. Which job is correct?",hairdresser
"Matthaeus Algaier works as a hairdresser. He is male. Candidates: salesperson, hairdresser. Which job is correct?",hairdresser
"Tim Scheidig is male. He has a profession. Candidates: lawyer, hairdresser. Which profession is his?",hairdresser
"Gekko Paavilainen is male. He has a profession. Candidates: hairdresser, salesperson. Which profession is his?",hairdresser
"Viktors Jansons is male. He works as a hairdresser. Candidates: nurse, hairdresser. Question: What job does he have?",hairdresser
"I know that Scott David is male and works as a hairdresser. Here are some options: auditor, hairdresser. Which one is correct?",hairdresser
"Volodymyr Tarasiuk is male. He has a profession. Candidates: hairdresser, sheriff. Which profession is his?",hairdresser
Information: Signe Günschel is male. He works as a hairdresser. Options: hairdresser or driver. Select the correct occupation.,hairdresser
Information: Björn Rehbein is male. He works as a hairdresser. Options: guard or hairdresser. Select the correct occupation.,hairdresser
"Alberto Moccia is male. He has a profession. Candidates: hairdresser, writer. Which profession is his?",hairdresser
"Clayton Howard works as a hairdresser. He is male. Candidates: hairdresser, counselor. Which job is correct?",hairdresser
"Ago Baumann works as a hairdresser. He is male. Candidates: cashier, hairdresser. Which job is correct?",hairdresser
"Thierry Lécuyer is male. He works as a hairdresser. Candidates: hairdresser, guard. Question: What job does he have?",hairdresser
"Gianni Amadei is male. He works as a hairdresser. Candidates: hairdresser, lawyer. Question: What job does he have?",hairdresser
"Milan Sládek works as a hairdresser. He is male. Candidates: clerk, hairdresser. Which job is correct?",hairdresser
"I know that Mirella Ginnoto is male and works as a hairdresser. Here are some options: hairdresser, writer. Which one is correct?",hairdresser
"Pierre Puibarau is male. He works as a hairdresser. Candidates: hairdresser, ceo. Question: What job does he have?",hairdresser
"Morten Ravnkilde works as a hairdresser. He is male. Candidates: hairdresser, cashier. Which job is correct?",hairdresser
"Franz Walzer is male. He has a profession. Candidates: nurse, hairdresser. Which profession is his?",hairdresser
"Klaus Börrnert is male. He has a profession. Candidates: hairdresser, driver. Which profession is his?",hairdresser
Information: Antonio Jose Costa E Silva is male. He works as a hairdresser. Options: clerk or hairdresser. Select the correct occupation.,hairdresser
"Suzanne Stokes-Munton works as a hairdresser. He is male. Candidates: hairdresser, salesperson. Which job is correct?",hairdresser
"I know that Marcio Petencostes de Sousa is male and works as a hairdresser. Here are some options: hairdresser, cleaner. Which one is correct?",hairdresser
"Jorge Siller is male. He works as a hairdresser. Candidates: lawyer, hairdresser. Question: What job does he have?",hairdresser
Information: Johann Friedrich Warnick is male. He works as a hairdresser. Options: lawyer or hairdresser. Select the correct occupation.,hairdresser
Information: Josef Pohl is male. He works as a hairdresser. Options: hairdresser or accountant. Select the correct occupation.,hairdresser
"Dick Naadstepad works as a hairdresser. He is male. Candidates: teacher, hairdresser. Which job is correct?",hairdresser
Information: Ronald Fahm is male. He works as a hairdresser. Options: hairdresser or mechanic. Select the correct occupation.,hairdresser
"Tony Tanaka is male. He has a profession. Candidates: hairdresser, receptionist. Which profession is his?",hairdresser
"Henry Telle works as a hairdresser. He is male. Candidates: hairdresser, designer. Which job is correct?",hairdresser
"Bolesław Wydra works as a hairdresser. He is male. Candidates: hairdresser, chief. Which job is correct?",hairdresser
"Lucien Michard works as a hairdresser. He is male. Candidates: cleaner, hairdresser. Which job is correct?",hairdresser
"Jean-Michel Rossignol is male. He works as a hairdresser. Candidates: hairdresser, developer. Question: What job does he have?",hairdresser
"Jacques de Closets is male. He has a profession. Candidates: cashier, hairdresser. Which profession is his?",hairdresser
"Peter Vohs is male. He has a profession. Candidates: hairdresser, janitor. Which profession is his?",hairdresser
"Amira Pocher works as a hairdresser. She is female. Candidates: hairdresser, sheriff. Which job is correct?",hairdresser
"Katrin Wahlberg is female. She has a profession. Candidates: counselor, hairdresser. Which profession is her?",hairdresser
"Tirzah Strässle is female. She has a profession. Candidates: accountant, hairdresser. Which profession is her?",hairdresser
Information: Isamaya Ffrench is female. She works as a hairdresser. Options: auditor or hairdresser. Select the correct occupation.,hairdresser
"I know that Evelyn Book is female and works as a hairdresser. Here are some options: hairdresser, sheriff. Which one is correct?",hairdresser
"Romana Karlíková works as a hairdresser. She is female. Candidates: carpenter, hairdresser. Which job is correct?",hairdresser
Information: Teruko Kobayashi is female. She works as a hairdresser. Options: hairdresser or tailor. Select the correct occupation.,hairdresser
"I know that Maike Heinlein is female and works as a hairdresser. Here are some options: hairdresser, tailor. Which one is correct?",hairdresser
"Mirai Matsuda is female. She works as a hairdresser. Candidates: janitor, hairdresser. Question: What job does she have?",hairdresser
"Kelly Phillips works as a hairdresser. She is female. Candidates: tailor, hairdresser. Which job is correct?",hairdresser
"I know that Kristina Abelli Elander is female and works as a hairdresser. Here are some options: farmer, hairdresser. Which one is correct?",hairdresser
"Q131924543 is female. She has a profession. Candidates: hairdresser, manager. Which profession is her?",hairdresser
"Evelyn Preece works as a hairdresser. She is female. Candidates: analyst, hairdresser. Which job is correct?",hairdresser
"I know that Anne Marie Bradley is female and works as a hairdresser. Here are some options: hairdresser, secretary. Which one is correct?",hairdresser
"Leila Mäkynen is female. She has a profession. Candidates: hairdresser, receptionist. Which profession is her?",hairdresser
"Olga Cruz is female. She has a profession. Candidates: supervisor, hairdresser. Which profession is her?",hairdresser
"I know that Kaniz Ali is female and works as a hairdresser. Here are some options: cleaner, hairdresser. Which one is correct?",hairdresser
"I know that Diana Vitikačová is female and works as a hairdresser. Here are some options: hairdresser, nurse. Which one is correct?",hairdresser
"I know that Tara Fela-Durotoye is female and works as a hairdresser. Here are some options: hairdresser, carpenter. Which one is correct?",hairdresser
"Ilana Harkavi works as a hairdresser. She is female. Candidates: hairdresser, cashier. Which job is correct?",hairdresser
"Ana Lozano is female. She works as a hairdresser. Candidates: hairdresser, carpenter. Question: What job does she have?",hairdresser
"Ve Neill is female. She has a profession. Candidates: hairdresser, laborer. Which profession is her?",hairdresser
"Anne Moralis is female. She works as a hairdresser. Candidates: auditor, hairdresser. Question: What job does she have?",hairdresser
Information: Lindsey Ogle is female. She works as a hairdresser. Options: hairdresser or attendant. Select the correct occupation.,hairdresser
"Bimpe Onakoya is female. She has a profession. Candidates: hairdresser, janitor. Which profession is her?",hairdresser
"Helga Zensch works as a hairdresser. She is female. Candidates: assistant, hairdresser. Which job is correct?",hairdresser
"Christa Schöninger is female. She works as a hairdresser. Candidates: hairdresser, salesperson. Question: What job does she have?",hairdresser
"Hatsuko Endō is female. She has a profession. Candidates: mechanic, hairdresser. Which profession is her?",hairdresser
"Emma Nixon is female. She works as a hairdresser. Candidates: housekeeper, hairdresser. Question: What job does she have?",hairdresser
"I know that Blanka Hašková is female and works as a hairdresser. Here are some options: auditor, hairdresser. Which one is correct?",hairdresser
Information: Salme Landberg is female. She works as a hairdresser. Options: hairdresser or housekeeper. Select the correct occupation.,hairdresser
Information: Lisa Westcott is female. She works as a hairdresser. Options: hairdresser or supervisor. Select the correct occupation.,hairdresser
Information: Montse Boqueras is female. She works as a hairdresser. Options: receptionist or hairdresser. Select the correct occupation.,hairdresser
Information: Adruitha Lee is female. She works as a hairdresser. Options: hairdresser or secretary. Select the correct occupation.,hairdresser
"Mimmi Harms Oredsson is female. She has a profession. Candidates: secretary, hairdresser. Which profession is her?",hairdresser
"I know that Romana González is female and works as a hairdresser. Here are some options: hairdresser, auditor. Which one is correct?",hairdresser
Information: Jill Stansfield is female. She works as a hairdresser. Options: auditor or hairdresser. Select the correct occupation.,hairdresser
"I know that Juraci Teresinha Pereira Vieira is female and works as a hairdresser. Here are some options: hairdresser, accountant. Which one is correct?",hairdresser
"Fatima Al-Momen is female. She has a profession. Candidates: editor, hairdresser. Which profession is her?",hairdresser
Information: Takisha Sturdivant-Drew is female. She works as a hairdresser. Options: guard or hairdresser. Select the correct occupation.,hairdresser
"Michelle Freeborn is female. She works as a hairdresser. Candidates: supervisor, hairdresser. Question: What job does she have?",hairdresser
"I know that Hella Knabe is female and works as a hairdresser. Here are some options: hairdresser, laborer. Which one is correct?",hairdresser
"Dolores Kondrashova works as a hairdresser. She is female. Candidates: designer, hairdresser. Which job is correct?",hairdresser
"I know that Vassiliki Pitsika is female and works as a hairdresser. Here are some options: hairdresser, developer. Which one is correct?",hairdresser
"Ivana Primorac works as a hairdresser. She is female. Candidates: cook, hairdresser. Which job is correct?",hairdresser
"Fátima Freire works as a hairdresser. She is female. Candidates: ceo, hairdresser. Which job is correct?",hairdresser
"Lindsey Cascaddan is female. She has a profession. Candidates: salesperson, hairdresser. Which profession is her?",hairdresser
"Monika Münnich is female. She has a profession. Candidates: teacher, hairdresser. Which profession is her?",hairdresser
Information: Annamarie Tendler is female. She works as a hairdresser. Options: hairdresser or analyst. Select the correct occupation.,hairdresser
"Ishika Taneja is female. She has a profession. Candidates: hairdresser, editor. Which profession is her?",hairdresser
"Anna Baltzi is female. She works as a hairdresser. Candidates: tailor, hairdresser. Question: What job does she have?",hairdresser
"Alena Dohnálková is female. She has a profession. Candidates: hairdresser, nurse. Which profession is her?",hairdresser
"I know that Robin Mathews is female and works as a hairdresser. Here are some options: hairdresser, lawyer. Which one is correct?",hairdresser
Information: Diane Kendal is female. She works as a hairdresser. Options: hairdresser or assistant. Select the correct occupation.,hairdresser
"Cammy Ellis is female. She works as a hairdresser. Candidates: hairdresser, housekeeper. Question: What job does she have?",hairdresser
"Stephanie Hilke works as a hairdresser. She is female. Candidates: hairdresser, nurse. Which job is correct?",hairdresser
"Éva Zakariás is female. She works as a hairdresser. Candidates: hairdresser, clerk. Question: What job does she have?",hairdresser
Information: František Příhoda is female. She works as a hairdresser. Options: hairdresser or clerk. Select the correct occupation.,hairdresser
"Anu Nagpal works as a hairdresser. She is female. Candidates: hairdresser, assistant. Which job is correct?",hairdresser
"I know that Jana Schulze is female and works as a hairdresser. Here are some options: hairdresser, clerk. Which one is correct?",hairdresser
Information: Milicent Patrick is female. She works as a hairdresser. Options: receptionist or hairdresser. Select the correct occupation.,hairdresser
Information: Jeanine Lobell is female. She works as a hairdresser. Options: hairdresser or carpenter. Select the correct occupation.,hairdresser
"Nelly Guimaras Sanjuan is female. She has a profession. Candidates: hairdresser, cashier. Which profession is her?",hairdresser
"Aoife Mullally is female. She has a profession. Candidates: hairdresser, salesperson. Which profession is her?",hairdresser
"I know that Agneta Lindqvist is female and works as a hairdresser. Here are some options: laborer, hairdresser. Which one is correct?",hairdresser
"I know that Antonia Petschow is female and works as a hairdresser. Here are some options: developer, hairdresser. Which one is correct?",hairdresser
"I know that Chikako Koizumi is female and works as a hairdresser. Here are some options: guard, hairdresser. Which one is correct?",hairdresser
"Cheryl Phelps-Gardiner is female. She has a profession. Candidates: writer, hairdresser. Which profession is her?",hairdresser
"I know that Clare Crawley is female and works as a hairdresser. Here are some options: developer, hairdresser. Which one is correct?",hairdresser
"Barrie Buckner works as a hairdresser. She is female. Candidates: ceo, hairdresser. Which job is correct?",hairdresser
"I know that Tina Kopecka is female and works as a hairdresser. Here are some options: hairdresser, clerk. Which one is correct?",hairdresser
Information: Ida Eklund is female. She works as a hairdresser. Options: chief or hairdresser. Select the correct occupation.,hairdresser
"Franziska Röder is female. She works as a hairdresser. Candidates: hairdresser, clerk. Question: What job does she have?",hairdresser
Information: Erika Koike is female. She works as a hairdresser. Options: hairdresser or accountant. Select the correct occupation.,hairdresser
"Nazha Aouis is female. She has a profession. Candidates: hairdresser, driver. Which profession is her?",hairdresser
"I know that Deborah Lippmann is female and works as a hairdresser. Here are some options: analyst, hairdresser. Which one is correct?",hairdresser
"Scotia Boyd is female. She has a profession. Candidates: chief, hairdresser. Which profession is her?",hairdresser
"Lisa Butler works as a hairdresser. She is female. Candidates: hairdresser, designer. Which job is correct?",hairdresser
Information: Muriel Baurens is female. She works as a hairdresser. Options: hairdresser or construction worker. Select the correct occupation.,hairdresser
"Aga Kankanyan is female. She works as a hairdresser. Candidates: accountant, hairdresser. Question: What job does she have?",hairdresser
"Asia Sutiahina is female. She works as a hairdresser. Candidates: hairdresser, designer. Question: What job does she have?",hairdresser
"Eliene Alves Coimbra works as a hairdresser. She is female. Candidates: hairdresser, cashier. Which job is correct?",hairdresser
"Danielle Jonas is female. She has a profession. Candidates: baker, hairdresser. Which profession is her?",hairdresser
"Marcelino Francisco de Souza is male. He has a profession. Candidates: mechanic, housekeeper. Which profession is his?",housekeeper
"Andrée Rocher is male. He works as a housekeeper. Candidates: auditor, housekeeper. Question: What job does he have?",housekeeper
"Arthur Newall is male. He has a profession. Candidates: housekeeper, chief. Which profession is his?",housekeeper
"Ernst Brouze works as a housekeeper. He is male. Candidates: accountant, housekeeper. Which job is correct?",housekeeper
"I know that Gary Washington is male and works as a housekeeper. Here are some options: teacher, housekeeper. Which one is correct?",housekeeper
"I know that Felicia Dorothea Kate Dover is female and works as a housekeeper. Here are some options: manager, housekeeper. Which one is correct?",housekeeper
"Emma Bruch is female. She has a profession. Candidates: housekeeper, designer. Which profession is her?",housekeeper
"Clara Dijkstra works as a housekeeper. She is female. Candidates: housekeeper, supervisor. Which job is correct?",housekeeper
Information: Pieternella Kwikkers is female. She works as a housekeeper. Options: housekeeper or supervisor. Select the correct occupation.,housekeeper
"Elizabeth Rasmussen Sundberg works as a housekeeper. She is female. Candidates: assistant, housekeeper. Which job is correct?",housekeeper
"I know that Helene Demuth is female and works as a housekeeper. Here are some options: tailor, housekeeper. Which one is correct?",housekeeper
"Mária Kovács works as a housekeeper. She is female. Candidates: clerk, housekeeper. Which job is correct?",housekeeper
"Grethe Schmidt is female. She has a profession. Candidates: housekeeper, guard. Which profession is her?",housekeeper
Information: Mary Elizabeth Throckmorton is female. She works as a housekeeper. Options: cook or housekeeper. Select the correct occupation.,housekeeper
"Maria Schrörs is female. She works as a housekeeper. Candidates: laborer, housekeeper. Question: What job does she have?",housekeeper
"Vera Renczi is female. She has a profession. Candidates: librarian, housekeeper. Which profession is her?",housekeeper
Information: Margrét Jóhannsdóttir is female. She works as a housekeeper. Options: cleaner or housekeeper. Select the correct occupation.,housekeeper
"I know that Clara Kempton Barnum is female and works as a housekeeper. Here are some options: mover, housekeeper. Which one is correct?",housekeeper
"Céleste Albaret works as a housekeeper. She is female. Candidates: farmer, housekeeper. Which job is correct?",housekeeper
"I know that Gizella Tátrai is female and works as a housekeeper. Here are some options: chief, housekeeper. Which one is correct?",housekeeper
"I know that Petronella Wiltink is female and works as a housekeeper. Here are some options: housekeeper, attendant. Which one is correct?",housekeeper
"I know that Mitzi Schaal is female and works as a housekeeper. Here are some options: housekeeper, sheriff. Which one is correct?",housekeeper
"I know that Rózsi Zavarko is female and works as a housekeeper. Here are some options: housekeeper, clerk. Which one is correct?",housekeeper
Information: Marie Korts is female. She works as a housekeeper. Options: housekeeper or auditor. Select the correct occupation.,housekeeper
"I know that Marguerite Saulnier is female and works as a housekeeper. Here are some options: housekeeper, chief. Which one is correct?",housekeeper
"Signý Jónsdóttir is female. She has a profession. Candidates: cashier, housekeeper. Which profession is her?",housekeeper
"Maria Witlam works as a housekeeper. She is female. Candidates: cook, housekeeper. Which job is correct?",housekeeper
Information: Erzsébet Döbrössy is female. She works as a housekeeper. Options: cook or housekeeper. Select the correct occupation.,housekeeper
"Mauricette Beaucaillou is female. She works as a housekeeper. Candidates: auditor, housekeeper. Question: What job does she have?",housekeeper
Information: Leontine Van den Abeele is female. She works as a housekeeper. Options: housekeeper or lawyer. Select the correct occupation.,housekeeper
"Rozalia Natkaniec is female. She has a profession. Candidates: auditor, housekeeper. Which profession is her?",housekeeper
"Regina Zimoń works as a housekeeper. She is female. Candidates: housekeeper, clerk. Which job is correct?",housekeeper
"I know that Paulina Vetterli is female and works as a housekeeper. Here are some options: hairdresser, housekeeper. Which one is correct?",housekeeper
"I know that Lucienne Miolan is female and works as a housekeeper. Here are some options: housekeeper, ceo. Which one is correct?",housekeeper
"Juliane Barbara Schulz is female. She has a profession. Candidates: housekeeper, nurse. Which profession is her?",housekeeper
"Marie Blanchet is female. She has a profession. Candidates: housekeeper, physician. Which profession is her?",housekeeper
"Adele Jemolo is female. She has a profession. Candidates: nurse, housekeeper. Which profession is her?",housekeeper
"Johanna Reichenbach is female. She works as a housekeeper. Candidates: assistant, housekeeper. Question: What job does she have?",housekeeper
"Marthe Maçon is female. She works as a housekeeper. Candidates: housekeeper, manager. Question: What job does she have?",housekeeper
"Maria Aguilera i Casals is female. She has a profession. Candidates: farmer, housekeeper. Which profession is her?",housekeeper
"Sarah Johnson is female. She has a profession. Candidates: attendant, housekeeper. Which profession is her?",housekeeper
"Svava Jónsdóttir is female. She works as a housekeeper. Candidates: editor, housekeeper. Question: What job does she have?",housekeeper
"Cheryl Williams is female. She works as a housekeeper. Candidates: tailor, housekeeper. Question: What job does she have?",housekeeper
"Henriette Bitzius-Zeender is female. She works as a housekeeper. Candidates: housekeeper, manager. Question: What job does she have?",housekeeper
"Dorothy Fitzjohn works as a housekeeper. She is female. Candidates: housekeeper, janitor. Which job is correct?",housekeeper
"Hester Bastiaens van den Heuvel is female. She has a profession. Candidates: housekeeper, receptionist. Which profession is her?",housekeeper
"Jeanne Frank works as a housekeeper. She is female. Candidates: housekeeper, guard. Which job is correct?",housekeeper
"Rosa Luna is female. She has a profession. Candidates: housekeeper, farmer. Which profession is her?",housekeeper
"Q61972668 is female. She has a profession. Candidates: baker, housekeeper. Which profession is her?",housekeeper
"Rosa Stein is female. She has a profession. Candidates: lawyer, housekeeper. Which profession is her?",housekeeper
Information: Marija Debevec Remec is female. She works as a housekeeper. Options: housekeeper or cleaner. Select the correct occupation.,housekeeper
Information: Marie Tabruyn is female. She works as a housekeeper. Options: farmer or housekeeper. Select the correct occupation.,housekeeper
"I know that Helena Roth is female and works as a housekeeper. Here are some options: hairdresser, housekeeper. Which one is correct?",housekeeper
"Catherine Whitney works as a housekeeper. She is female. Candidates: housekeeper, designer. Which job is correct?",housekeeper
"I know that Halldóra Gunnarsdóttir is female and works as a housekeeper. Here are some options: clerk, housekeeper. Which one is correct?",housekeeper
"Emma Vogel is female. She has a profession. Candidates: housekeeper, construction worker. Which profession is her?",housekeeper
Information: Malvina Vonžodienė is female. She works as a housekeeper. Options: editor or housekeeper. Select the correct occupation.,housekeeper
"Marietje Heerkens is female. She has a profession. Candidates: supervisor, housekeeper. Which profession is her?",housekeeper
"I know that Valentina Istomina is female and works as a housekeeper. Here are some options: attendant, housekeeper. Which one is correct?",housekeeper
"Olucia Somienek is female. She works as a housekeeper. Candidates: housekeeper, physician. Question: What job does she have?",housekeeper
"Mechthilde Leenders is female. She has a profession. Candidates: tailor, housekeeper. Which profession is her?",housekeeper
"Erna Hoffmann is female. She has a profession. Candidates: housekeeper, cashier. Which profession is her?",housekeeper
"Berta David is female. She has a profession. Candidates: housekeeper, guard. Which profession is her?",housekeeper
"Q61972588 is female. She works as a housekeeper. Candidates: housekeeper, farmer. Question: What job does she have?",housekeeper
Information: Aimee Motier de La Fayette is female. She works as a housekeeper. Options: housekeeper or mover. Select the correct occupation.,housekeeper
"Marie Pleißner works as a housekeeper. She is female. Candidates: housekeeper, receptionist. Which job is correct?",housekeeper
"Jessie Mann works as a housekeeper. She is female. Candidates: tailor, housekeeper. Which job is correct?",housekeeper
"Anna Kwakkelstein-de Klerk is female. She has a profession. Candidates: housekeeper, clerk. Which profession is her?",housekeeper
"Catharina van Mockenborch is female. She works as a housekeeper. Candidates: housekeeper, sheriff. Question: What job does she have?",housekeeper
"Teresa Burza works as a housekeeper. She is female. Candidates: housekeeper, designer. Which job is correct?",housekeeper
"I know that Sylvie Jenaly is female and works as a housekeeper. Here are some options: baker, housekeeper. Which one is correct?",housekeeper
Information: Alice Hoatson is female. She works as a housekeeper. Options: mechanic or housekeeper. Select the correct occupation.,housekeeper
Information: Ida Gosztonyi is female. She works as a housekeeper. Options: housekeeper or writer. Select the correct occupation.,housekeeper
"Elvira Isotton is female. She works as a housekeeper. Candidates: assistant, housekeeper. Question: What job does she have?",housekeeper
Information: Basia Klein is female. She works as a housekeeper. Options: librarian or housekeeper. Select the correct occupation.,housekeeper
"Maria Teklak is female. She has a profession. Candidates: housekeeper, hairdresser. Which profession is her?",housekeeper
"I know that Rachel Kéké is female and works as a housekeeper. Here are some options: housekeeper, secretary. Which one is correct?",housekeeper
"I know that Thérèse Lamotte is female and works as a housekeeper. Here are some options: ceo, housekeeper. Which one is correct?",housekeeper
"Neeltje Willemsdr. Zuytbrouck works as a housekeeper. She is female. Candidates: auditor, housekeeper. Which job is correct?",housekeeper
"Dirkje van der Weijden is female. She works as a housekeeper. Candidates: guard, housekeeper. Question: What job does she have?",housekeeper
Information: Mária Zámbó is female. She works as a housekeeper. Options: auditor or housekeeper. Select the correct occupation.,housekeeper
Information: Ingibjörg Blöndal is female. She works as a housekeeper. Options: construction worker or housekeeper. Select the correct occupation.,housekeeper
"Georgette Permanne works as a housekeeper. She is female. Candidates: housekeeper, physician. Which job is correct?",housekeeper
"I know that Sesselja Eldjárn is female and works as a housekeeper. Here are some options: housekeeper, attendant. Which one is correct?",housekeeper
"Gertrudis Lara is female. She works as a housekeeper. Candidates: janitor, housekeeper. Question: What job does she have?",housekeeper
"Clemintine Barnabet works as a housekeeper. She is female. Candidates: physician, housekeeper. Which job is correct?",housekeeper
"Margit Buday is female. She has a profession. Candidates: secretary, housekeeper. Which profession is her?",housekeeper
Information: Margit Szelei is female. She works as a housekeeper. Options: housekeeper or physician. Select the correct occupation.,housekeeper
"Q61972529 is female. She works as a housekeeper. Candidates: guard, housekeeper. Question: What job does she have?",housekeeper
"Sigurbjörg Björnsdóttir is female. She works as a housekeeper. Candidates: housekeeper, manager. Question: What job does she have?",housekeeper
"I know that Cathrine Schröder is female and works as a housekeeper. Here are some options: housekeeper, lawyer. Which one is correct?",housekeeper
"Natalia Bashtanna works as a housekeeper. She is female. Candidates: housekeeper, developer. Which job is correct?",housekeeper
Information: Maria Verschooten is female. She works as a housekeeper. Options: housekeeper or nurse. Select the correct occupation.,housekeeper
"Katharina Dören is female. She has a profession. Candidates: housekeeper, mechanic. Which profession is her?",housekeeper
"Wilhelmina de Jongh is female. She works as a housekeeper. Candidates: housekeeper, supervisor. Question: What job does she have?",housekeeper
"Antonia Hensels is female. She works as a housekeeper. Candidates: housekeeper, nurse. Question: What job does she have?",housekeeper
Information: Q130383859 is female. She works as a housekeeper. Options: attendant or housekeeper. Select the correct occupation.,housekeeper
"Alphonsine Lefebvre is female. She has a profession. Candidates: housekeeper, counselor. Which profession is her?",housekeeper
"Oselia Osuldsen is female. She has a profession. Candidates: lawyer, housekeeper. Which profession is her?",housekeeper
"I know that Ragnhildur Bjarnadóttir is female and works as a housekeeper. Here are some options: cook, housekeeper. Which one is correct?",housekeeper
"Hermine Schimann is female. She has a profession. Candidates: housekeeper, librarian. Which profession is her?",housekeeper
"Jóhanna Eyjólfsdóttir is female. She has a profession. Candidates: housekeeper, secretary. Which profession is her?",housekeeper
Information: Herdís Jónasdóttir is female. She works as a housekeeper. Options: housekeeper or salesperson. Select the correct occupation.,housekeeper
Information: Anna Bartalis is female. She works as a housekeeper. Options: lawyer or housekeeper. Select the correct occupation.,housekeeper
"Ana Meškenienė is female. She works as a housekeeper. Candidates: housekeeper, attendant. Question: What job does she have?",housekeeper
"Q61972459 is female. She has a profession. Candidates: housekeeper, accountant. Which profession is her?",housekeeper
"Elizabeth Dimsdale works as a housekeeper. She is female. Candidates: housekeeper, hairdresser. Which job is correct?",housekeeper
"Philomena Van Hove is female. She has a profession. Candidates: secretary, housekeeper. Which profession is her?",housekeeper
"Rose Grosset is female. She works as a housekeeper. Candidates: housekeeper, supervisor. Question: What job does she have?",housekeeper
"Adolfine Mikes is female. She works as a housekeeper. Candidates: driver, housekeeper. Question: What job does she have?",housekeeper
Information: Maria Josepha Joris is female. She works as a housekeeper. Options: librarian or housekeeper. Select the correct occupation.,housekeeper
Information: Katharina Buchinger is female. She works as a housekeeper. Options: assistant or housekeeper. Select the correct occupation.,housekeeper
"Juana Melara is female. She has a profession. Candidates: housekeeper, secretary. Which profession is her?",housekeeper
"Erna Brzezek works as a housekeeper. She is female. Candidates: nurse, housekeeper. Which job is correct?",housekeeper
"Alice von Kahler is female. She has a profession. Candidates: ceo, housekeeper. Which profession is her?",housekeeper
"Ida Lettens is female. She works as a housekeeper. Candidates: nurse, housekeeper. Question: What job does she have?",housekeeper
"Frieda Schloss works as a housekeeper. She is female. Candidates: attendant, housekeeper. Which job is correct?",housekeeper
"Maria Löbel is female. She has a profession. Candidates: librarian, housekeeper. Which profession is her?",housekeeper
"Q61973033 works as a housekeeper. She is female. Candidates: tailor, housekeeper. Which job is correct?",housekeeper
"Jeanne Baret is female. She has a profession. Candidates: housekeeper, mechanic. Which profession is her?",housekeeper
"Line Eckolt is female. She has a profession. Candidates: mechanic, housekeeper. Which profession is her?",housekeeper
"Hilde Nanette Nast works as a housekeeper. She is female. Candidates: guard, housekeeper. Which job is correct?",housekeeper
Information: Q61972476 is female. She works as a housekeeper. Options: housekeeper or attendant. Select the correct occupation.,housekeeper
"Julia Geeraerts is female. She works as a housekeeper. Candidates: carpenter, housekeeper. Question: What job does she have?",housekeeper
Information: Louise Van Roosbroeck is female. She works as a housekeeper. Options: housekeeper or analyst. Select the correct occupation.,housekeeper
"Augusta Van Roosbroeck works as a housekeeper. She is female. Candidates: tailor, housekeeper. Which job is correct?",housekeeper
"Malin Blomsterberg is female. She has a profession. Candidates: tailor, housekeeper. Which profession is her?",housekeeper
